Ativo;06:00:31;06:02:35
Alerta;06:02:35;06:21:52
Alerta;06:21:52;06:31:15
Alerta/MMD;06:31:15;06:31:33
Alerta;06:31:33;06:36:11
Alerta/MME;06:36:11;06:36:24
Alerta;06:36:24;06:38:16
Alerta/MME;06:38:16;06:38:26
Alerta;06:38:26;07:34:00
Alerta/MMD;07:34:00;07:34:09
Alerta;09:45:59;09:49:28
Alerta;09:49:28;09:58:00
Alerta;09:58:00;10:20:21
Alerta/MMD;10:20:21;10:20:35
Alerta;10:20:35;10:40:58
Alerta;10:40:58;11:23:34
Alerta;11:23:34;11:26:49
Alerta/MME;11:26:49;11:27:23
Alerta;11:27:23;11:43:42
Alerta;11:43:42;11:51:11
Quieto/MMD;11:51:11;11:51:24
