Alerta;13:14:03;13:15:00
Ativo;13:15:00;13:16:20
Alerta;13:16:20;13:18:36
Ativo;13:18:36;13:18:45
Alerta;13:18:45;13:23:01
Alerta;13:23:01;13:23:13
Alerta;13:23:13;13:30:16
Alerta;13:30:16;14:14:24
Alerta;14:14:24;14:14:56
Alerta;14:14:56;14:18:19
AMME;14:18:19;14:18:25
Alerta;14:18:25;14:28:03
Alerta;14:28:03;14:40:56
AMME;14:40:56;14:41:16
Alerta;14:41:16;14:44:56
AMME;14:44:56;14:45:16
Alerta;14:45:16;15:20:16
Alerta;15:20:16;15:24:32
AMMD;15:24:32;15:24:40
Alerta;15:24:40;15:24:46
Alerta;15:24:46;15:27:24
AMMD;15:27:24;15:27:43
Alerta;15:27:43;15:30:11
Alerta;15:30:11;15:45:49
Alerta;15:45:49;15:46:08
REM;15:53:15;15:53:44
Alerta;15:53:44;16:10:07
QMME;16:10:07;16:10:14
Alerta;16:10:14;16:19:06
AMMD;16:19:06;16:19:16
Alerta;16:19:16;16:31:16
Alerta;16:31:16;16:50:11
Quieto;16:50:11;16:54:30
REM;16:54:30;16:55:22
