Ativo;06:53:54;06:54:34
Alerta;06:54:34;07:09:13
Alerta;07:09:13;07:09:31
Alerta;07:09:31;07:13:43
Quieto;07:13:43;07:15:53
QMME;07:15:53;07:15:58
QPC;07:15:58;07:28:01
Quieto;07:28:01;07:28:41
QMMD;07:28:41;07:28:50
QPC;07:28:50;07:32:32
QMME;07:32:32;07:32:40
QPC;07:32:40;07:40:38
REM;07:40:38;07:41:15
Quieto;07:41:15;07:43:08
Alerta;07:43:08;07:43:42
Ativo;07:43:42;07:45:02
Alerta;07:45:02;07:46:56
QMME;07:46:56;07:47:12
Quieto;07:47:12;07:49:10
QMMD;07:49:10;07:49:27
Quieto;07:49:27;07:49:47
Quieto;07:49:47;07:49:57
Quieto;07:49:57;07:51:52
QMME;07:51:52;07:51:59
Quieto;07:51:59;07:52:38
QMMD;07:52:38;07:52:53
Alerta;07:52:53;08:01:29
QPCN;08:01:29;08:12:26
REMD;08:12:26;08:13:16
QPC;08:13:16;08:26:12
REM;08:26:12;08:26:31
Quieto;08:26:31;08:29:10
AMMD;08:29:10;08:29:20
Quieto;08:29:20;08:42:43
QMME;08:42:43;08:42:53
Quieto;08:42:53;08:44:39
Alerta;08:44:39;08:48:43
AMMD;08:48:43;08:48:50
Ativo;08:48:50;08:53:15
QPC;08:53:15;09:12:48
REM;09:12:48;09:13:27
QPC;09:13:27;09:24:53
QPC;09:24:53;09:41:17
REM;09:41:17;09:42:02
Quieto;09:42:02;09:50:20
Alerta;09:50:20;09:51:15
Ativo;09:51:15;09:54:15
Alerta;09:54:15;09:57:38
QPC;09:57:38;10:01:54
QMME;10:01:54;10:02:05
Quieto;10:02:05;10:04:01
QMME;10:04:01;10:04:09
Quieto;10:04:09;10:07:57
QMMD;10:07:57;10:08:15
QPC;10:08:15;10:20:21
REM;10:20:21;10:21:07
Quieto;10:21:07;10:22:15
QPCN;10:22:15;10:33:38
QMMD;10:33:38;10:33:51
Quieto;10:33:51;10:40:21
QMME;10:40:21;10:40:29
Quieto;10:40:29;10:53:47
REM;10:53:47;10:54:44
QPCN;10:54:44;11:19:50
QPCN;11:19:50;11:27:29
REM;11:27:29;11:28:38
Quieto;11:28:38;11:36:26
QMME;11:36:26;11:36:32
Quieto;11:36:32;11:40:26
QMMD;11:40:26;11:40:37
Quieto;11:40:37;11:45:39
Alerta;11:45:39;11:47:57
Ativo;11:47:57;11:48:49
Alerta;11:48:49;11:48:58
Ativo;11:48:58;11:50:39
Alerta;11:50:39;11:52:59
Alerta;11:52:59;11:56:42
AMMD;11:56:42;11:56:47
Alerta;11:56:47;11:58:12
Ativo;11:58:12;12:01:05
Alerta;12:01:05;12:05:16
QPCN;12:05:16;12:09:13
Alerta;12:09:13;12:09:52
Quieto;12:09:52;12:13:29
QMME;12:13:29;12:13:36
Quieto;12:13:36;12:15:40
Alerta;12:15:40;12:16:35
QPCN;12:16:35;12:18:55
QMME;12:18:55;12:19:08
Quieto;12:19:08;12:23:09
Alerta;12:23:09;12:25:45
Alerta;12:25:45;12:26:30
Ativo;12:26:30;12:26:42
Quieto;12:26:42;12:27:18
Ativo;12:27:18;12:32:04
Alerta;12:32:04;12:41:18
Ativo;12:41:18;12:53:01
Alerta;12:53:01;12:55:33
Quieto;12:55:33;12:55:44
AMMD;12:55:44;12:55:49
Ativo;12:55:49;12:57:48
Alerta;12:57:48;13:00:36
QMMD;13:00:36;13:00:49
Alerta;13:00:49;13:09:04
Quieto;13:09:04;13:13:49
QPC;13:13:49;13:18:45
QMMD;13:18:45;13:18:55
Alerta;13:18:55;13:21:50
Ativo;13:21:50;13:29:01
Alerta;13:29:01;13:33:00
