Alerta;14:03:15;14:24:50
Ativo;14:24:50;14:31:00
Quieto;14:31:00;14:33:02
QMMD;14:33:02;14:33:09
Quieto;14:33:09;14:34:35
QMMD;14:34:35;14:34:46
Ativo;14:34:46;14:35:48
Quieto;14:35:48;14:42:39
Alerta;14:42:39;14:44:05
Quieto;14:44:05;14:45:48
QMME;14:45:48;14:45:52
Quieto;14:45:52;14:53:51
QMME;14:53:51;14:53:56
Quieto;14:53:56;15:13:53
QPC;15:13:53;15:14:03
QMMD;15:14:03;15:14:06
QPC;15:14:06;15:16:30
QMME;15:16:30;15:16:41
QPC;15:16:41;15:22:47
QMMD;15:22:47;15:22:50
QPC;15:22:50;15:30:20
QPC;15:30:20;15:33:09
REM;15:33:09;15:33:38
Alerta;15:33:38;15:34:35
Quieto;15:34:35;15:40:08
QMME;15:40:08;15:40:17
Quieto;15:40:17;15:45:42
QMMD;15:45:42;15:45:52
Quieto;15:45:52;15:51:00
QPC;15:51:00;16:01:00
QPC;16:01:00;16:03:54
REM;16:03:54;16:04:26
Alerta;16:04:26;16:08:40
Quieto;16:08:40;16:10:21
QMME;16:10:21;16:10:26
Quieto;16:10:26;16:12:49
QMMD;16:12:49;16:13:00
Quieto;16:13:00;16:17:07
QMME;16:17:07;16:17:16
Quieto;16:17:16;16:31:45
Ativo;16:31:45;16:33:00
Quieto;16:33:00;16:46:02
QMME;16:46:02;16:46:10
Quieto;16:46:10;17:03:36
QMMD;17:03:36;17:03:52
Quieto;17:03:52;17:06:52
QMME;17:06:52;17:07:00
Quieto;17:07:00;17:19:33
QMME;17:19:33;17:19:41
Quieto;17:19:41;17:37:27
QMMD;17:37:27;17:37:32
Quieto;17:37:32;17:45:00
