Alerta;05:12:00;05:14:11
Ativo;05:14:11;05:21:50
Alerta;05:21:50;05:22:22
Quieto;05:22:22;05:33:26
Alerta;05:33:26;05:35:00
Quieto;05:35:00;05:40:10
Quieto;05:40:10;05:40:18
Quieto;05:40:18;05:44:08
Quieto;05:44:08;05:44:26
Quieto;05:44:26;06:14:53
Quieto;06:14:53;06:14:56
Quieto;06:14:56;06:15:53
REM;06:15:53;06:16:15
Quieto;06:16:15;06:16:34
Alerta;06:16:34;06:16:52
Quieto;06:16:52;06:18:14
Alerta;06:18:14;06:18:44
Quieto;06:18:44;06:19:04
Quieto;06:19:04;06:19:08
Quieto;06:19:08;06:29:54
Ativo;06:29:54;06:30:18
Alerta;06:30:18;06:32:40
QPC;06:32:40;06:55:30
Alerta;06:55:30;06:56:29
Alerta;06:56:29;06:59:10
Quieto;06:59:10;06:59:19
Quieto;06:59:19;06:59:35
Quieto;06:59:35;06:59:59
Quieto;06:59:59;07:00:26
Quieto;07:00:26;07:00:33
Quieto;07:00:33;07:04:22
Alerta;07:04:22;07:08:25
Ativo;07:08:25;07:09:45
Alerta;07:09:45;07:12:30
Quieto;07:12:30;07:18:40
Alerta;07:18:40;07:20:17
Quieto;07:20:17;07:33:46
Ativo;07:33:46;07:34:40
QPC;07:34:40;07:43:48
REM;07:43:48;07:44:20
Alerta;07:44:20;07:45:15
Quieto;07:45:15;07:53:20
Ativo;07:53:20;07:56:20
Quieto;07:56:20;08:10:42
Ativo;08:10:42;08:14:14
Quieto;08:14:14;08:19:20
Alerta;08:19:20;08:19:40
Quieto;08:19:40;08:30:29
Alerta;08:30:29;08:31:16
Ativo;08:31:16;08:33:58
Alerta;08:33:58;08:36:40
Quieto;08:36:40;08:52:42
Alerta;08:52:42;08:56:00
Quieto;08:56:00;09:03:23
Quieto;09:03:23;09:05:39
REM;09:05:39;09:06:10
Alerta;09:06:10;09:09:23
Quieto;09:09:23;09:34:50
Alerta;09:34:50;09:36:50
AMME;09:36:50;09:38:48
Alerta;09:38:48;09:40:10
Alerta;09:40:10;09:47:20
Alerta;09:47:20;09:50:21
Ativo;09:50:21;09:51:19
Alerta;09:51:19;10:06:17
AMME;10:06:17;10:06:38
Ativo;10:06:38;11:17:03
Alerta;11:17:03;11:17:18
Alerta;11:17:18;11:24:00
Alerta;11:24:00;11:27:57
Quieto;11:27:57;11:28:16
Alerta;11:28:16;11:35:00
Quieto;11:35:00;11:35:22
Quieto;11:35:22;11:35:40
Quieto;11:35:40;11:35:50
Quieto;11:35:50;11:36:08
REME;11:36:08;11:36:13
Alerta;11:36:13;11:36:37
REM;11:36:37;11:37:43
Quieto;11:37:43;11:41:27
Alerta;11:41:27;11:41:56
Alerta;11:41:56;11:54:18
Ativo;11:54:18;11:55:00
Alerta;11:55:00;12:00:00
Ativo;12:00:00;12:57:00
Quieto;12:57:00;14:14:30
Alerta;14:14:30;14:20:00
Alerta;16:59:00;17:03:12
QPC;17:03:12;17:03:29
Alerta;17:03:29;17:05:55
Ativo;17:05:55;17:06:42
Alerta;17:06:42;17:08:00
Quieto;17:08:00;17:09:45
Quieto;17:09:45;17:09:50
AMMD;17:09:50;17:10:03
Alerta;17:10:03;17:11:38
Quieto;17:11:38;17:11:54
Alerta;17:11:54;17:12:00
