Alerta;06:53:00;07:00:23
Quieto;07:00:23;07:00:59
QMME;07:00:59;07:01:03
Quieto;07:01:03;07:02:02
QMMD;07:02:02;07:02:09
Quieto;07:02:09;07:09:16
Alerta;07:09:16;07:10:35
Alerta;07:10:35;07:19:00
Quieto;07:19:00;07:21:00
QMME;07:21:00;07:21:10
Quieto;07:21:10;07:28:28
QMME;07:28:28;07:28:32
Quieto;07:28:32;07:34:04
QMMD;07:34:04;07:34:06
Quieto;07:34:06;07:38:54
QMME;07:38:54;07:39:05
Quieto;07:39:05;07:41:12
Alerta;07:41:12;07:42:00
Quieto;07:42:00;07:47:11
REME;07:47:11;07:48:12
QPC;07:48:12;07:55:24
REM;07:55:24;07:55:53
Alerta;07:55:53;07:56:00
QPC;07:56:00;08:03:48
QMME;08:03:48;08:03:52
Quieto;08:03:52;08:03:58
QPC;08:03:58;08:25:28
REM;08:25:28;08:25:54
QPC;08:25:54;08:26:12
Alerta;08:26:12;08:27:00
Quieto;08:27:00;08:29:51
QMMD;08:29:51;08:30:02
QPC;08:30:02;08:32:50
QMME;08:32:50;08:33:00
QPC;08:33:00;08:34:10
Alerta;08:34:10;08:36:41
Alerta;08:36:41;08:38:30
Alerta;08:38:30;08:40:54
Ativo;08:40:54;08:41:25
Quieto;08:41:25;08:42:59
QMME;08:42:59;08:43:06
QMME;08:43:06;08:43:15
QPC;08:43:15;08:43:22
Alerta;08:43:22;08:46:20
QMME;08:46:20;08:46:26
QPC;08:46:26;08:47:07
QMME;08:47:07;08:47:21
QPC;08:47:21;08:48:06
QMMD;08:48:06;08:48:09
QPC;08:48:09;08:50:41
QMMD;08:50:41;08:50:52
Quieto;08:50:52;08:51:30
QPC;08:51:30;08:53:38
QMMD;08:53:38;08:53:51
QPC;08:53:51;08:59:47
QMME;08:59:47;08:59:51
QPC;08:59:51;09:06:00
Alerta;09:06:00;09:10:50
QPC;09:10:50;09:11:10
QMME;09:11:10;09:11:14
QPC;09:11:14;09:11:19
QPC;09:11:19;09:21:45
Alerta;09:21:45;09:23:20
Quieto;09:23:20;09:24:00
QPC;09:24:00;09:28:03
REM;09:28:03;09:28:44
Alerta;09:28:44;09:29:18
QPC;09:29:18;09:32:03
QMMD;09:32:03;09:32:08
Quieto;09:32:08;09:33:45
Alerta;09:33:45;09:36:00
QPC;09:36:00;09:42:52
QMMD;09:42:52;09:43:01
QPC;09:43:01;09:50:39
QMME;09:50:39;09:50:48
QPC;09:50:48;10:02:07
REM;10:02:07;10:02:50
Alerta;10:02:50;10:03:08
QPC;10:03:08;10:15:13
QMME;10:15:13;10:15:21
QPC;10:15:21;10:16:51
QMME;10:16:51;10:17:00
QPC;10:17:00;10:36:59
REM;10:36:59;10:37:40
QPC;10:37:40;10:37:57
QPC;10:37:57;10:48:00
QMME;10:48:00;10:48:08
QPC;10:48:08;10:52:49
QMMD;10:52:49;10:53:02
QPC;10:53:02;11:12:25
REM;11:12:25;11:13:15
Alerta;11:13:15;11:14:08
QPC;11:14:08;11:24:36
QMMD;11:24:36;11:24:38
QPC;11:24:38;11:24:48
QPC;11:24:48;11:29:00
QPC;11:29:00;11:47:38
REM;11:47:38;11:48:25
QPC;11:48:25;11:48:35
Alerta;11:48:35;11:50:00
Quieto;11:50:00;11:53:01
Alerta;11:53:01;11:55:10
Alerta;11:55:10;11:57:33
Quieto;11:57:33;11:58:50
AMME;11:58:50;11:58:57
Alerta;11:58:57;12:00:26
QMMD;12:00:26;12:00:34
Quieto;12:00:34;12:02:20
Alerta;12:02:20;12:04:05
AMME;12:04:05;12:04:09
Alerta;12:04:09;12:04:43
AMME;12:04:43;12:04:49
AMME;12:04:49;12:05:01
Alerta;12:05:01;12:08:00
Quieto;12:08:00;12:12:22
QMMD;12:12:22;12:12:43
Quieto;12:12:43;12:31:26
QPC;12:31:26;12:34:41
REM;12:34:41;12:35:22
Alerta;12:35:22;12:36:13
Quieto;12:36:13;12:42:06
QPC;12:42:06;12:43:35
QMME;12:43:35;12:43:46
Quieto;12:43:46;12:57:00
QPC;12:57:00;13:00:50
QMME;13:00:50;13:00:56
QPC;13:00:56;13:01:54
Alerta;13:01:54;13:02:50
