Alert;05:50:00;05:53:25
QOP;05:53:25;05:55:27
Active;05:55:27;05:59:12
Alert;05:59:12;06:00:50
Active;06:00:50;06:02:18
Alert;06:02:18;06:05:27
Active;06:05:27;06:16:11
Alert;06:16:11;06:22:57
Active;06:22:57;06:26:53
Alert;06:26:53;06:28:46
QOP;06:28:46;06:28:59
QHH;06:28:59;06:29:11
QOP;06:29:11;06:29:26
Alert;06:29:26;06:30:07
QOP;06:30:07;06:33:01
Alert;06:33:01;06:34:47
QOP;06:34:47;06:37:22
Alert;06:37:22;06:38:14
QOP;06:38:14;06:40:54
Alert;06:40:54;06:42:32
QOP;06:42:32;06:45:54
Alert;06:45:54;06:46:20
QOP;06:46:20;06:50:01
QHH;06:50:01;06:50:13
QOP;06:50:13;06:52:07
Alert;06:52:07;06:54:01
QOP;06:54:01;07:05:11
Alert;07:05:11;07:05:16
QOP;07:05:16;07:07:05
QHH;07:07:05;07:07:24
QCP;07:07:24;07:11:53
REM-like;07:11:53;07:12:12
QOP;07:12:12;07:12:20
Alert;07:12:20;07:12:34
QCP;07:12:34;07:33:02
REM-like;07:33:02;07:33:35
Alert;07:33:35;07:36:15
QOP;07:36:15;07:37:03
QHH;07:37:03;07:37:12
Alert;07:28:32;07:39:30
Active;07:39:30;07:42:00
Alert;07:42:00;07:53:34
Active;07:53:34;07:55:57
Alert;07:55:57;08:06:40
Active;08:06:40;08:09:18
Alert;08:09:18;08:15:41
Active;08:15:41;08:17:00
Alert;08:17:00;08:28:16
Active;08:28:16;08:45:54
Alert;08:45:54;09:01:03
Active;09:01:03;09:20:07
Alert;09:20:07;09:25:18
Active;09:25:18;09:28:31
Alert;09:28:31;09:36:50
Active;09:36:50;09:37:36
Alert;09:37:36;09:42:00
QOP;09:42:00;09:44:00
Alert;09:44:00;09:46:46
Active;09:46:46;09:48:40
Alert;09:48:40;09:50:18
QHH;09:50:18;09:50:29
Alert;09:50:29;09:52:59
QOP;09:52:59;09:53:33
QHH;09:53:33;09:53:50
QOP;09:53:50;09:55:31
Alert;09:55:31;09:55:38
Active;09:55:38;10:07:20
QOP;10:07:20;10:10:56
Active;10:10:56;10:15:20
QOP;10:15:20;10:20:57
QHH;10:20:57;10:21:06
QOP;10:21:06;10:24:08
QHH;10:24:08;10:24:27
QOP;10:24:27;10:24:54
QHH;10:24:54;10:25:15
QOP;10:25:15;10:27:36
Alert;10:27:36;10:29:00
Active;10:29:00;10:32:59
Alert;10:32:59;10:35:15
Active;10:35:15;10:38:20
Alert;10:38:20;10:44:22
Active;10:44:22;10:50:08
Alert;10:50:08;10:54:29
Active;10:54:29;10:58:00
Alert;10:58:00;11:04:44
QHH;11:04:44;11:05:00
QCP;11:05:00;11:19:50
Alert;11:19:50;11:26:13
QOP;11:26:13;11:28:01
QHH;11:28:01;11:28:11
QCP;11:28:11;11:38:02
Alert;11:38:02;11:40:33
