Alert;05:50:00;06:08:33
QHH;06:08:33;06:08:40
QOP;06:08:40;06:08:55
QHH;06:08:55;06:09:05
QOP;06:09:05;06:10:38
QHH;06:10:38;06:10:53
QOP;06:10:53;06:13:35
Alert;06:13:35;06:14:17
QOP;06:14:17;06:17:53
QHH;06:17:53;06:17:57
QOP;06:17:57;06:18:28
Alert;06:18:28;06:19:50
QOP;06:19:50;06:21:15
Alert;06:21:15;06:21:19
QOP;06:21:19;06:21:52
QHH;06:21:52;06:21:59
Alert;06:21:59;06:22:17
QOP;06:22:17;06:33:13
REM-like;06:33:13;06:33:34
Alert;06:33:34;06:34:00
QOP;06:34:00;06:36:22
QHH;06:36:22;06:36:29
QOP;06:36:29;06:59:23
Long SWS-like;06:59:23;07:06:11
REM-like;07:06:11;07:06:50
Alert;07:06:50;07:07:50
Long SWS-like;07:07:50;07:38:48
REM-like;07:38:48;07:39:29
QOP;07:39:29;07:40:01
Alert;07:40:01;07:41:20
QOP;07:41:20;07:54:09
QHH;07:54:09;07:54:16
Long SWS-like;07:54:16;08:18:06
REM-like;08:18:06;08:18:57
QOP;08:18:57;08:19:02
Alert;08:19:02;08:25:00
QOP;08:25:00;08:35:37
Active;08:35:37;08:39:24
Alert;08:39:24;08:41:15
QHH;08:41:15;08:41:22
Alert;08:41:22;08:43:20
QHH;08:43:20;08:43:26
QOP;08:43:26;08:43:31
QHH;08:43:31;08:43:37
QOP;08:43:37;08:43:52
QHH;08:43:52;08:43:55
QOP;08:43:55;08:45:30
QHH;08:45:30;08:45:55
Alert;08:45:55;08:48:48
QOP;08:48:48;08:49:49
QHH;08:49:49;08:50:11
Alert;08:50:11;08:57:00
Long SWS-like;08:57:00;09:09:21
REM-like;09:09:21;09:10:07
Alert;09:10:07;09:12:00
QOP;09:12:00;09:17:21
QHH;09:17:21;09:17:33
Long SWS-like;09:17:33;09:44:13
REM-like;09:44:13;09:44:58
Alert;09:44:58;09:45:34
QOP;09:45:34;09:48:23
QHH;09:48:23;09:48:38
QOP;09:48:38;09:50:43
QHH;09:50:43;09:50:59
Long SWS-like;09:50:59;10:17:54
REM-like;10:17:54;10:18:45
Alert;10:18:45;10:19:20
QOP;10:19:20;10:26:20
QHH;10:26:20;10:26:27
QOP;10:26:27;10:53:21
QHH;10:53:21;10:53:32
Short SWS-like;10:53:32;10:54:14
REM-like;10:54:14;10:55:03
Alert;10:55:03;10:55:22
QOP;10:55:22;11:22:07
QHH;11:22:07;11:22:19
QOP;11:22:19;11:22:59
QHH;11:22:59;11:23:05
Long SWS-like;11:23:05;11:29:06
REM-like;11:29:06;11:30:24
Alert;11:30:24;11:31:05
QOP;11:31:05;11:31:58
Alert;11:31:58;11:38:54
QHH;11:38:54;11:39:21
Alert;11:39:21;11:40:23
QHH;11:40:23;11:40:41
Alert;11:40:41;11:42:00
QOP;11:42:00;11:42:31
QHH;11:42:31;11:42:40
Alert;11:42:40;11:47:30
Active;11:47:30;11:49:30
Alert;11:49:30;11:54:35
Active;11:54:35;11:58:13
Alert;11:58:13;12:00:40
Active;12:00:40;12:13:14
Alert;12:13:14;12:16:00
Active;12:16:00;12:20:40
Alert;12:20:40;12:24:19
QHH;12:24:19;12:24:24
QOP;12:24:24;12:26:32
