Alert;13:50:21;14:11:56
Active;14:11:56;14:18:06
QOP;14:18:06;14:20:08
QHH;14:20:08;14:20:15
QOP;14:20:15;14:21:41
QHH;14:21:41;14:21:52
Active;14:21:52;14:22:54
QOP;14:22:54;14:29:45
Alert;14:29:45;14:31:11
QOP;14:31:11;14:32:54
QHH;14:32:54;14:32:58
QOP;14:32:58;14:40:57
QHH;14:40:57;14:41:02
QOP;14:41:02;15:00:59
Short SWS-like;15:00:59;15:01:09
QHH;15:01:09;15:01:12
Short SWS-like;15:01:12;15:03:36
QHH;15:03:36;15:03:47
Long SWS-like;15:03:47;15:09:53
QHH;15:09:53;15:09:56
Long SWS-like;15:09:56;15:20:15
REM-like;15:20:15;15:20:44
Alert;15:20:44;15:21:41
QOP;15:21:41;15:27:14
QHH;15:27:14;15:27:23
QOP;15:27:23;15:32:48
QHH;15:32:48;15:32:58
QOP;15:32:58;15:38:06
Long SWS-like;15:38:06;15:51:00
REM-like;15:51:00;15:51:32
Alert;15:51:32;15:55:46
QOP;15:55:46;15:57:27
QHH;15:57:27;15:57:32
QOP;15:57:32;15:59:55
QHH;15:59:55;16:00:06
QOP;16:00:06;16:04:13
QHH;16:04:13;16:04:22
QOP;16:04:22;16:18:51
Active;16:18:51;16:20:06
QOP;16:20:06;16:33:08
QHH;16:33:08;16:33:16
QOP;16:33:16;16:50:42
QHH;16:50:42;16:50:58
QOP;16:50:58;16:53:58
QHH;16:53:58;16:54:06
QOP;16:54:06;17:06:39
QHH;17:06:39;17:06:47
QOP;17:06:47;17:24:33
QHH;17:24:33;17:24:38
QOP;17:24:38;17:32:06
