Active;13:09:19;13:12:10
QHH;13:12:10;13:12:37
QOP;13:12:37;13:15:17
Active;13:15:17;13:20:11
Alert;13:20:11;13:25:44
Active;13:25:44;13:27:30
QOP;13:27:30;13:34:28
Alert;13:34:28;13:37:20
QOP;13:37:20;13:39:11
Alert;13:39:11;13:43:10
QOP;13:43:10;13:54:44
Alert;13:54:44;14:44:26
Long SWS-like;14:44:26;15:22:46
REM-like;15:22:46;15:23:17
Alert;15:23:17;15:29:00
Long SWS-like;15:29:00;15:44:12
Alert;15:44:12;15:45:35
Active;15:45:35;15:48:50
Alert;15:48:50;15:51:38
Long SWS-like;15:51:38;16:02:38
Alert;16:02:38;16:09:25
Active;16:09:25;16:11:00
