Alerta;00:02:29;05:12:45;05:05:14
Ativo;00:01:38;05:05:14;05:16:52
Alerta;00:03:02;05:16:52;05:19:54
Ativo;00:01:06;05:19:54;05:21:00
Alerta;00:03:50;05:21:00;05:24:50
Quieto;00:07:21;05:24:50;05:32:11
Ativo;00:01:29;05:32:11;05:33:40
Alerta;00:00:28;05:33:40;05:34:08
Ativo;00:00:28;05:34:08;05:34:36
Alerta;00:03:59;05:34:36;05:38:35
Alerta;00:08:25;05:38:35;05:47:00
Quieto;00:15:06;05:47:00;06:02:06
Alerta;00:00:37;06:02:06;06:02:43
Quieto;00:01:04;06:02:43;06:03:47
Alerta;00:00:54;06:03:47;06:04:41
Quieto;00:04:30;06:04:41;06:09:11
Ativo;00:02:24;06:09:11;06:11:35
Quieto;00:04:15;06:11:35;06:15:50
Alerta;00:01:13;06:15:50;06:17:03
Quieto;00:46:26;06:17:03;07:03:29
Quieto;00:00:21;07:03:29;07:03:50
QPC;00:19:35;07:03:50;07:23:25
Alerta;00:00:53;07:23:25;07:24:18
Alerta;00:03:17;07:24:18;07:27:35
Quieto;00:00:52;07:27:35;07:28:27
QMMD;00:00:37;07:28:27;07:29:04
Quieto;00:00:32;07:29:04;07:29:36
QMME;00:00:08;07:29:36;07:29:44
Quieto;00:08:04;07:29:44;07:37:48
Alerta;00:05:35;07:37:48;07:43:23
Quieto;00:19:47;07:43:23;08:03:10
Alerta;00:09:09;08:03:10;08:12:19
REM;00:00:33;08:12:19;08:12:52
QPC;00:10:31;08:12:52;08:23:23
QPC;00:00:08;08:23:23;08:23:31
QPC;00:41:15;08:23:31;09:04:46
REM;00:00:34;09:04:46;09:05:20
QPC;00:07:26;09:05:20;09:12:46
Alerta;00:00:54;09:12:46;09:13:40
Alerta;00:01:20;09:13:40;09:15:00
Ativo;00:02:27;09:15:00;09:17:27
Quieto;00:00:18;09:17:27;09:17:45
QMMD;00:00:18;09:17:45;09:18:03
Quieto;00:07:19;09:18:03;09:25:22
Alerta;00:01:34;09:25:22;09:26:56
QPC;00:34:27;09:26:56;10:01:23
REM;00:00:38;10:01:23;10:02:01
Quieto;00:00:20;10:02:01;10:02:21
Alerta;00:00:22;10:02:21;10:02:43
QPC;00:11:22;10:02:43;10:14:05
QPC;00:00:09;10:14:05;10:14:14
QPC;00:02:00;10:14:14;10:16:14
Alerta;00:03:20;10:16:14;10:19:34
Quieto;00:11:48;10:19:34;10:31:22
Ativo;00:02:49;10:31:22;10:34:11
Quieto;00:23:47;10:34:11;10:57:58
Alerta;00:40:51;10:57:58;11:38:49
