Alerta;00:02:11;05:12:00;05:14:11
Ativo;00:07:39;05:14:11;05:21:50
Alerta;00:00:32;05:21:50;05:22:22
Quieto;00:11:04;05:22:22;05:33:26
Alerta;00:01:34;05:33:26;05:35:00
Quieto;00:05:10;05:35:00;05:40:10
Quieto;00:00:08;05:40:10;05:40:18
Quieto;00:03:50;05:40:18;05:44:08
Quieto;00:00:18;05:44:08;05:44:26
Quieto;00:30:27;05:44:26;06:14:53
Quieto;00:00:03;06:14:53;06:14:56
Quieto;00:00:57;06:14:56;06:15:53
REM;00:00:22;06:15:53;06:16:15
Quieto;00:00:19;06:16:15;06:16:34
Alerta;00:00:18;06:16:34;06:16:52
Quieto;00:01:22;06:16:52;06:18:14
Alerta;00:00:30;06:18:14;06:18:44
Quieto;00:00:20;06:18:44;06:19:04
Quieto;00:00:04;06:19:04;06:19:08
Quieto;00:10:46;06:19:08;06:29:54
Ativo;00:00:24;06:29:54;06:30:18
Alerta;00:02:22;06:30:18;06:32:40
QPC;00:22:50;06:32:40;06:55:30
Alerta;00:00:59;06:55:30;06:56:29
Alerta;00:02:41;06:56:29;06:59:10
Quieto;00:00:09;06:59:10;06:59:19
Quieto;00:00:16;06:59:19;06:59:35
Quieto;00:00:24;06:59:35;06:59:59
Quieto;00:00:27;06:59:59;07:00:26
Quieto;00:00:07;07:00:26;07:00:33
Quieto;00:03:49;07:00:33;07:04:22
Alerta;00:04:03;07:04:22;07:08:25
Ativo;00:01:20;07:08:25;07:09:45
Alerta;00:02:45;07:09:45;07:12:30
Quieto;00:06:10;07:12:30;07:18:40
Alerta;00:01:37;07:18:40;07:20:17
Quieto;00:13:29;07:20:17;07:33:46
Ativo;00:00:54;07:33:46;07:34:40
QPC;00:09:08;07:34:40;07:43:48
REM;00:00:32;07:43:48;07:44:20
Alerta;00:00:55;07:44:20;07:45:15
Quieto;00:08:05;07:45:15;07:53:20
Ativo;00:03:00;07:53:20;07:56:20
Quieto;00:14:22;07:56:20;08:10:42
Ativo;00:03:32;08:10:42;08:14:14
Quieto;00:05:06;08:14:14;08:19:20
Alerta;00:00:20;08:19:20;08:19:40
Quieto;00:10:49;08:19:40;08:30:29
Alerta;00:00:47;08:30:29;08:31:16
Ativo;00:02:42;08:31:16;08:33:58
Alerta;00:02:42;08:33:58;08:36:40
Quieto;00:16:02;08:36:40;08:52:42
Alerta;00:03:18;08:52:42;08:56:00
Quieto;00:07:23;08:56:00;09:03:23
Quieto;00:02:16;09:03:23;09:05:39
REM;00:00:31;09:05:39;09:06:10
Alerta;00:03:13;09:06:10;09:09:23
Quieto;00:25:27;09:09:23;09:34:50
Alerta;00:02:00;09:34:50;09:36:50
AMME;00:01:58;09:36:50;09:38:48
Alerta;00:01:22;09:38:48;09:40:10
Alerta;00:07:10;09:40:10;09:47:20
Alerta;00:03:01;09:47:20;09:50:21
Ativo;00:00:58;09:50:21;09:51:19
Alerta;00:14:58;09:51:19;10:06:17
AMME;00:00:21;10:06:17;10:06:38
Ativo;01:10:25;10:06:38;11:17:03
Alerta;00:00:15;11:17:03;11:17:18
Alerta;00:06:42;11:17:18;11:24:00
Alerta;00:03:57;11:24:00;11:27:57
Quieto;00:00:19;11:27:57;11:28:16
Alerta;00:06:44;11:28:16;11:35:00
Quieto;00:00:22;11:35:00;11:35:22
Quieto;00:00:18;11:35:22;11:35:40
Quieto;00:00:10;11:35:40;11:35:50
Quieto;00:00:18;11:35:50;11:36:08
REME;00:00:05;11:36:08;11:36:13
Alerta;00:00:24;11:36:13;11:36:37
REM;00:01:06;11:36:37;11:37:43
Quieto;00:03:44;11:37:43;11:41:27
Alerta;00:00:29;11:41:27;11:41:56
Alerta;00:12:22;11:41:56;11:54:18
Ativo;00:00:42;11:54:18;11:55:00
Alerta;00:05:00;11:55:00;12:00:00
Ativo;00:57:00;12:00:00;12:57:00
Quieto;01:17:30;12:57:00;14:14:30
Alerta;00:05:30;14:14:30;14:20:00
Alerta;00:04:12;16:59:00;17:03:12
QPC;00:00:17;17:03:12;17:03:29
Alerta;00:02:26;17:03:29;17:05:55
Ativo;00:00:47;17:05:55;17:06:42
Alerta;00:01:18;17:06:42;17:08:00
Quieto;00:01:45;17:08:00;17:09:45
Quieto;00:00:05;17:09:45;17:09:50
AMMD;00:00:13;17:09:50;17:10:03
Alerta;00:01:35;17:10:03;17:11:38
Quieto;00:00:16;17:11:38;17:11:54
Alerta;00:00:06;17:11:54;17:12:00
