Quieto/PC;00:01:38;15:09:06;15:10:44
Alerta;00:07:45;15:10:44;15:18:29
Quieto/PC;00:18:06;15:18:29;15:36:35
Alerta;00:02:58;15:36:35;15:39:33
Quieto/PC;00:14:02;15:39:33;15:53:35
Alerta;00:01:00;15:53:35;15:54:35
Quieto/PC;00:18:00;15:54:35;16:12:35
Alerta;00:02:00;16:12:35;16:14:35
Quieto/PC;00:03:38;16:14:35;16:18:13
Quieto/PC;00:12:54;16:18:13;16:31:07
REM;00:00:21;16:31:07;16:31:28
Quieto;00:03:59;16:31:28;16:35:27
Alerta;00:01:26;16:35:27;16:36:53
