Active;00:00:31;11:54:35;11:55:06
Alert;00:10:49;11:55:06;12:05:55
Active;00:10:00;12:05:55;12:15:55
QCP;00:04:40;12:15:55;12:20:35
Active;00:00:50;12:20:35;12:21:25
Alert;00:01:06;12:21:25;12:22:31
QHH;00:00:02;12:22:31;12:22:33
Alert;00:00:52;12:22:33;12:23:25
QCP;00:03:55;12:23:25;12:27:20
Alert;00:00:20;12:27:20;12:27:40
Alert;00:01:50;12:27:40;12:29:30
QCP;00:01:55;12:29:30;12:31:25
QCP;00:01:00;12:31:25;12:32:25
Alert;00:01:30;12:32:25;12:33:55
QCP;00:00:24;12:33:55;12:34:19
QHH;00:00:03;12:34:19;12:34:22
QHH;00:00:03;12:34:22;12:34:25
QCP;00:04:28;12:34:25;12:38:53
QHH;00:00:09;12:38:53;12:39:02
QCP;00:01:23;12:39:02;12:40:25
Alert;00:02:30;12:40:25;12:42:55
QCP;00:05:12;12:42:55;12:48:07
QCP;00:15:02;12:48:07;13:03:09
REM-like;00:00:14;13:03:09;13:03:23
QCP;00:00:11;13:03:23;13:03:34
Alert;00:00:23;13:03:34;13:03:57
QCP;00:12:37;13:03:57;13:16:34
QHH;00:00:09;13:16:34;13:16:43
QCP;00:03:00;13:16:43;13:19:43
QHH;00:00:03;13:19:43;13:19:46
QHH;00:00:07;13:19:46;13:19:53
QCP;00:10:00;13:19:53;13:29:53
QCP;00:01:49;13:29:53;13:31:42
REM-like;00:00:18;13:31:42;13:32:00
Alert;00:00:38;13:32:00;13:32:38
QCP;00:00:40;13:32:38;13:33:18
QCP;00:12:53;13:33:18;13:46:11
Alert;00:00:18;13:46:11;13:46:29
Alert;00:05:03;13:46:29;13:51:32
QCP;00:01:22;13:51:32;13:52:54
QHH;00:00:04;13:52:54;13:52:58
QHH;00:00:06;13:52:58;13:53:04
QCP;00:00:37;13:53:04;13:53:41
Alert;00:02:12;13:53:41;13:55:53
QCP;00:01:45;13:55:53;13:57:38
QHH;00:00:05;13:57:38;13:57:43
QHH;00:00:08;13:57:43;13:57:51
QCP;00:01:23;13:57:51;13:59:14
QHH;00:00:25;13:59:14;13:59:39
QCP;00:04:17;13:59:39;14:03:56
QHH;00:00:14;14:03:56;14:04:10
QCP;00:06:52;14:04:10;14:11:02
QCP;00:04:05;14:11:02;14:15:07
Alert;00:01:59;14:15:07;14:17:06
QCP;00:06:56;14:17:06;14:24:02
Alert;00:01:47;14:24:02;14:25:49
QCP;00:04:48;14:25:49;14:30:37
QHH;00:00:04;14:30:37;14:30:41
QHH;00:00:10;14:30:41;14:30:51
QCP;00:05:29;14:30:51;14:36:20
REM-like;00:00:21;14:36:20;14:36:41
Alert;00:00:26;14:36:41;14:37:07
QCP;00:03:07;14:37:07;14:40:14
QCP;00:01:05;14:40:14;14:41:19
QHH;00:00:04;14:41:19;14:41:23
QCP;00:04:54;14:41:23;14:46:17
QCP;00:06:48;14:46:17;14:53:05
QCP;00:00:11;14:53:05;14:53:16
QCP;00:00:13;14:53:16;14:53:29
Alert;00:04:07;14:53:29;14:57:36
QCP;00:05:56;14:57:36;15:03:32
REM-like;00:00:19;15:03:32;15:03:51
Alert;00:01:18;15:03:51;15:05:09
QCP;00:01:00;15:05:09;15:06:09
QHH;00:00:13;15:06:09;15:06:22
QCP;00:02:30;15:06:22;15:08:52
QHH;00:00:08;15:08:52;15:09:00
QHH;00:00:06;15:09:00;15:09:06
QCP;00:01:38;15:09:06;15:10:44
Alert;00:07:45;15:10:44;15:18:29
QCP;00:18:06;15:18:29;15:36:35
Alert;00:02:58;15:36:35;15:39:33
QCP;00:14:02;15:39:33;15:53:35
Alert;00:01:00;15:53:35;15:54:35
QCP;00:18:00;15:54:35;16:12:35
Alert;00:02:00;16:12:35;16:14:35
QCP;00:03:38;16:14:35;16:18:13
QCP;00:12:54;16:18:13;16:31:07
REM-like;00:00:21;16:31:07;16:31:28
QCP;00:03:59;16:31:28;16:35:27
Alert;00:01:26;16:35:27;16:36:53
QCP;00:12:55;16:36:53;16:49:47
