Alert;05:50:00;05:53:48
Active;05:53:48;05:55:09
Alert;05:55:09;06:02:00
QOP;06:02:00;06:10:33
QHH;06:10:33;06:10:38
QOP;06:10:38;06:12:10
Alert;06:12:10;06:17:40
QOP;06:17:40;06:20:06
QHH;06:20:06;06:20:12
QOP;06:20:12;06:25:10
Long SWS-like;06:25:10;06:35:12
REM-like;06:35:12;06:35:42
Alert;06:35:42;06:37:10
Long SWS-like;06:37:10;06:51:58
QHH;06:51:58;06:52:06
Long SWS-like;06:52:06;07:09:28
REM-like;07:09:28;07:10:14
Alert;07:10:14;07:14:40
QOP;07:14:40;07:27:24
Long SWS-like;07:27:24;07:49:23
REM-like;07:49:23;07:50:17
Alert;07:50:17;07:52:22
QOP;07:52:22;07:54:57
QHH;07:54:57;07:55:02
QOP;07:55:02;07:58:30
Long SWS-like;07:58:30;08:04:44
QHH;08:04:44;08:04:47
Short SWS-like;08:04:47;08:08:10
Alert;08:08:10;08:11:10
QOP;08:11:10;08:19:40
Alert;08:19:40;08:21:40
Active;08:21:40;08:24:10
QOP;08:24:10;08:36:45
Long SWS-like;08:36:45;08:52:14
REM-like;08:52:14;08:52:59
Short SWS-like;08:52:59;08:53:11
Alert;08:53:11;08:54:08
Long SWS-like;08:54:08;09:29:10
REM-like;09:29:10;09:30:05
Alert;09:30:05;09:31:00
Long SWS-like;09:31:00;09:39:16
Alert;09:39:16;09:43:46
QOP;09:43:46;09:44:18
QHH;09:44:18;09:44:26
Long SWS-like;09:44:26;10:12:39
REM-like;10:12:39;10:13:45
QOP;10:13:45;10:13:57
Alert;10:13:57;10:14:27
Long SWS-like;10:14:27;10:41:09
QHH;10:41:09;10:41:17
Long SWS-like;10:41:17;10:50:12
REM-like;10:50:12;10:51:14
Alert;10:51:14;10:51:55
Short SWS-like;10:51:55;10:52:30
Alert;10:52:30;10:53:25
Long SWS-like;10:53:25;11:28:21
REM-like;11:28:21;11:29:25
Short SWS-like;11:29:25;11:29:43
Alert;11:29:43;11:30:50
QOP;11:30:50;11:32:53
Alert;11:32:53;11:36:10
QOP;11:36:10;11:40:10
Long SWS-like;11:40:10;12:01:58
REM-like;12:01:58;12:02:55
QOP;12:02:55;12:03:02
Alert;12:03:02;12:03:40
QOP;12:03:40;12:11:10
Long SWS-like;12:11:10;12:39:19
REM-like;12:39:19;12:40:12
Alert;12:40:12;12:41:00
QOP;12:41:00;12:43:40
QHH;12:43:40;12:43:50
QOP;12:43:50;12:48:34
Long SWS-like;12:48:34;13:13:26
REM-like;13:13:26;13:14:35
Short SWS-like;13:14:35;13:14:46
Alert;13:14:46;13:15:15
QOP;13:15:15;13:19:32
QHH;13:19:32;13:19:42
QOP;13:19:42;13:22:17
QHH;13:22:17;13:22:30
QOP;13:22:30;13:47:30
REM-like;13:47:30;13:48:28
Alert;13:48:28;13:50:00
Active;13:50:00;13:55:10
QOP;13:55:10;14:14:23
Long SWS-like;14:14:23;14:29:43
REM-like;14:29:43;14:30:42
Short SWS-like;14:30:42;14:30:47
Alert;14:30:47;14:35:58
QOP;14:35:58;14:39:02
QHH;14:39:02;14:39:13
QOP;14:39:13;14:46:10
Active;14:46:10;14:50:40
Alert;14:50:40;15:05:00
QOP;15:05:00;15:05:45
QHH;15:05:45;15:05:54
QOP;15:05:54;15:06:46
QHH;15:06:46;15:07:06
QOP;15:07:06;15:09:00
Short SWS-like;15:09:00;15:09:45
REM-like;15:09:45;15:10:16
Short SWS-like;15:10:16;15:10:30
Alert;15:10:30;15:11:50
QOP;15:11:50;15:12:46
QHH;15:12:46;15:12:49
QOP;15:12:49;15:14:30
Alert;15:14:30;15:20:10
QOP;15:20:10;15:30:08
Alert;15:30:08;15:31:07
QOP;15:31:07;15:35:43
Long SWS-like;15:35:43;15:46:35
REM-like;15:46:35;15:47:15
Alert;15:47:15;15:49:10
QOP;15:49:10;15:49:43
QHH;15:49:43;15:49:49
Alert;15:49:49;15:52:14
QOP;15:52:14;15:53:17
QHH;15:53:17;15:53:26
QOP;15:53:26;15:54:05
QHH;15:54:05;15:54:26
QOP;15:54:26;15:54:46
QHH;15:54:46;15:55:04
QOP;15:55:04;15:56:06
QHH;15:56:06;15:56:15
QOP;15:56:15;15:57:13
QHH;15:57:13;15:57:17
QOP;15:57:17;16:02:43
QHH;16:02:43;16:02:50
Active;16:02:50;16:06:10
Alert;16:06:10;16:31:10
QOP;16:31:10;16:32:15
QHH;16:32:15;16:32:18
QOP;16:32:18;16:32:34
QHH;16:32:34;16:32:43
QOP;16:32:43;16:46:10
QHH;16:46:10;16:46:21
Long SWS-like;16:46:21;16:54:20
QHH;16:54:20;16:54:31
Long SWS-like;16:54:31;17:02:47
REM-like;17:02:47;17:03:11
Alert;17:03:11;17:08:06
QHH;17:08:06;17:08:13
QOP;17:08:13;17:25:09
QHH;17:25:09;17:25:19
QOP;17:25:19;17:34:52
QHH;17:34:52;17:34:56
QOP;17:34:56;17:38:14
Active;17:38:14;17:39:07
Alert;17:39:07;17:49:10
