Active;05:50:00;05:56:00
Alert;05:56:00;05:59:00
QOP;05:59:00;06:53:27
REM-like;06:53:27;06:54:20
QOP;06:54:20;07:01:25
Alert;07:01:25;07:09:00
QOP;07:09:00;07:12:00
Alert;07:12:00;07:15:00
Active;07:15:00;07:22:00
Alert;07:22:00;09:11:20
Active;09:11:20;09:13:10
Alert;09:13:10;09:35:00
Active;09:35:00;09:37:00
Alert;09:37:00;10:32:52
Active;10:32:52;10:34:00
Alert;10:34:00;10:45:30
QOP;10:45:30;10:45:42
QHH;10:45:42;10:45:50
QOP;10:45:50;10:47:19
Alert;10:47:19;10:48:50
QOP;10:48:50;10:50:55
QHH;10:50:55;10:51:06
QOP;10:51:06;10:51:51
QHH;10:51:51;10:52:08
QOP;10:52:08;10:53:53
QHH;10:53:53;10:54:05
QOP;10:54:05;11:01:20
Alert;11:01:20;11:04:00
QOP;11:04:00;11:12:58
Short SWS-like;11:12:58;11:17:53
REM-like;11:17:53;11:18:28
Short SWS-like;11:18:28;11:21:06
QOP;11:21:06;11:41:42
Long SWS-like;11:41:42;11:52:57
REM-like;11:52:57;11:53:38
Alert;11:53:38;11:53:49
QOP;11:53:49;12:01:53
QHH;12:01:53;12:02:01
QOP;12:02:01;12:02:27
Alert;12:02:27;12:15:03
QOP;12:15:03;12:26:59
QHH;12:26:59;12:27:03
QOP;12:27:03;12:42:16
Short SWS-like;12:42:16;12:45:34
OEM;12:45:34;12:46:46
QOP;12:46:46;12:52:00
OEM;12:52:00;12:52:16
Alert;12:52:16;12:53:09
Long SWS-like;12:53:09;13:07:37
REM-like;13:07:37;13:08:03
QOP;13:08:03;13:08:37
Alert;13:08:37;13:08:48
QOP;13:08:48;13:21:04
QHH;13:21:04;13:21:19
QOP;13:21:19;13:38:48
REM-like;13:38:48;13:39:36
QOP;13:39:36;13:41:46
Long SWS-like;13:41:46;14:16:09
REM-like;14:16:09;14:16:58
Alert;14:16:58;14:18:00
QOP;14:18:00;14:30:00
Long SWS-like;14:30:00;14:37:25
Active;14:37:25;14:40:30
QOP;14:40:30;14:43:21
QHH;14:43:21;14:43:27
Long SWS-like;14:43:27;15:02:48
REM-like;15:02:48;15:03:31
QOP;15:03:31;15:03:43
Alert;15:03:43;15:04:05
QOP;15:04:05;15:07:50
Alert;15:07:50;15:20:00
QOP;15:20:00;15:30:30
Alert;15:30:30;15:32:00
QOP;15:32:00;15:45:58
Alert;15:45:58;15:48:00
QOP;15:48:00;16:00:00
Long SWS-like;16:00:00;16:08:10
REM-like;16:08:10;16:08:54
Alert;16:08:54;16:09:30
QOP;16:09:30;16:17:50
Alert;16:17:50;16:19:00
QHH;16:19:00;16:20:39
QOP;16:20:39;16:21:46
QHH;16:21:46;16:21:54
QOP;16:21:54;16:27:10
QHH;16:27:10;16:27:20
QOP;16:27:20;16:33:35
QHH;16:33:35;16:33:39
Long SWS-like;16:33:39;16:41:14
REM-like;16:41:14;16:42:05
Alert;16:42:05;16:43:40
QOP;16:43:40;16:51:08
QHH;16:51:08;16:51:22
Long SWS-like;16:51:22;17:03:45
QHH;17:03:45;17:03:53
QOP;17:03:53;17:16:06
Alert;17:16:06;17:18:00
Short SWS-like;17:18:00;17:23:17
QHH;17:23:17;17:23:25
QOP;17:23:25;17:33:00
Alert;17:33:00;17:34:00
QOP;17:34:00;17:39:50
QHH;17:39:50;17:39:59
QOP;17:39:59;17:45:20
