Alert;05:50:00;05:42:29
Active;05:42:29;05:54:07
Alert;05:54:07;05:57:09
Active;05:57:09;05:58:15
Alert;05:58:15;06:02:05
QOP;06:02:05;06:09:26
Active;06:09:26;06:10:55
Alert;06:10:55;06:11:23
Active;06:11:23;06:11:51
Alert;06:11:51;06:24:15
QOP;06:24:15;06:39:21
Alert;06:39:21;06:39:58
QOP;06:39:58;06:41:02
Alert;06:41:02;06:41:56
QOP;06:41:56;06:46:26
Active;06:46:26;06:48:50
QOP;06:48:50;06:53:05
Alert;06:53:05;06:54:18
QOP;06:54:18;07:41:05
Long SWS-like;07:41:05;08:00:40
Alert;08:00:40;08:04:50
QOP;08:04:50;08:05:42
QHH;08:05:42;08:06:19
QOP;08:06:19;08:06:51
QHH;08:06:51;08:06:59
QOP;08:06:59;08:15:03
Alert;08:15:03;08:20:38
QOP;08:20:38;08:40:25
Alert;08:40:25;08:49:34
REM-like;08:49:34;08:50:07
Long SWS-like;08:50:07;09:42:01
REM-like;09:42:01;09:42:35
Long SWS-like;09:42:35;09:50:01
Alert;09:50:01;09:52:15
Active;09:52:15;09:54:42
QOP;09:54:42;09:55:00
QHH;09:55:00;09:55:18
QOP;09:55:18;10:02:37
Alert;10:02:37;10:04:11
Long SWS-like;10:04:11;10:38:38
REM-like;10:38:38;10:39:16
QOP;10:39:16;10:39:36
Alert;10:39:36;10:39:58
Long SWS-like;10:39:58;10:53:29
Alert;10:53:29;10:56:49
QOP;10:56:49;11:08:37
Active;11:08:37;11:11:26
QOP;11:11:26;11:35:13
Alert;11:35:13;12:16:04
