Alert;05:50:00;05:51:50
Short SWS-like;05:51:50;05:53:18
QHH;05:53:18;05:53:24
Short SWS-like;05:53:24;05:53:38
OEM;05:53:38;05:55:36
Short SWS-like;05:55:36;05:57:14
Alert;05:57:14;06:03:05
QOP;06:03:05;06:04:13
QHH;06:04:13;06:04:24
Alert;06:04:24;06:08:18
QOP;06:08:18;06:11:58
Alert;06:11:58;06:35:45
QOP;06:35:45;06:37:24
QHH;06:37:24;06:37:28
QOP;06:37:28;06:38:23
QHH;06:38:23;06:38:26
Long SWS-like;06:38:26;06:54:08
REM-like;06:54:08;06:54:27
Alert;06:54:27;06:54:52
QOP;06:54:52;06:55:15
Long SWS-like;06:55:15;07:06:59
QHH;07:06:59;07:07:18
Long SWS-like;07:07:18;07:29:07
Alert;07:29:07;07:36:47
Long SWS-like;07:36:47;08:03:57
Alert;08:03:57;08:16:04
Long SWS-like;08:16:04;08:38:38
Alert;08:38:38;08:51:07
QOP;08:51:07;09:24:07
Alert;09:24:07;09:41:07
QOP;09:41:07;10:04:32
Alert;10:04:32;10:05:25
QOP;10:05:25;10:07:07
Alert;10:07:07;10:09:05
QOP;10:09:05;10:27:15
Short SWS-like;10:27:15;10:28:57
QHH;10:28:57;10:29:18
Long SWS-like;10:29:18;10:42:14
REM-like;10:42:14;10:43:10
Alert;10:43:10;10:43:41
Long SWS-like;10:43:41;11:04:12
Alert;11:04:12;11:06:05
Short SWS-like;11:06:05;11:09:07
Alert;11:09:07;11:16:15
QHH;11:16:15;11:16:23
Alert;11:16:23;11:35:42
QHH;11:35:42;11:35:58
Alert;11:35:58;11:46:41
QHH;11:46:41;11:46:55
QOP;11:46:55;11:47:09
QHH;11:47:09;11:47:36
Alert;11:47:36;13:17:32
QHH;13:17:32;13:17:53
Alert;13:17:53;14:11:14
QOP;14:11:14;14:13:40
QHH;14:13:40;14:13:51
QOP;14:13:51;14:30:14
Alert;14:30:14;14:42:12
QOP;14:42:12;14:46:26
Alert;14:46:26;14:56:51
QOP;14:56:51;14:57:16
Active;14:57:16;14:58:43
Alert;14:58:43;15:02:28
QOP;15:02:28;15:04:06
Alert;15:04:06;15:12:54
QOP;15:12:54;15:13:32
QHH;15:13:32;15:13:43
QOP;15:13:43;15:14:18
QHH;15:14:18;15:14:29
QOP;15:14:29;15:15:19
Alert;15:15:19;15:19:24
QHH;15:19:24;15:19:34
QOP;15:19:34;15:23:25
Alert;15:23:25;15:24:26
QOP;15:24:26;15:35:16
Alert;15:35:16;15:35:45
Short SWS-like;15:35:45;15:39:50
REM-like;15:39:50;15:40:13
Alert;15:40:13;15:40:55
Long SWS-like;15:40:55;16:00:00
REM-like;16:00:00;16:00:28
Alert;16:00:28;16:00:49
QOP;16:00:49;16:01:12
Alert;16:01:12;16:04:07
Short SWS-like;16:04:07;16:04:53
QHH;16:04:53;16:05:07
Alert;16:05:07;16:05:19
Short SWS-like;16:05:19;16:07:07
Alert;16:07:07;16:09:47
Short SWS-like;16:09:47;16:09:58
QHH;16:09:58;16:10:12
Short SWS-like;16:10:12;16:13:16
QHH;16:13:16;16:14:04
Short SWS-like;16:14:04;16:15:22
QHH;16:15:22;16:15:36
Short SWS-like;16:15:36;16:16:18
QHH;16:16:18;16:16:40
Long SWS-like;16:16:40;16:32:17
REM-like;16:32:17;16:32:40
Alert;16:32:40;16:32:59
Short SWS-like;16:32:59;16:34:02
Alert;16:34:02;16:44:32
Short SWS-like;16:44:32;16:46:31
QHH;16:46:31;16:46:43
Long SWS-like;16:46:43;16:56:33
Alert;16:56:33;17:06:10
QOP;17:06:10;17:07:25
Alert;17:07:25;17:12:21
