Alert;05:50:00;05:53:25
Active;05:53:25;06:00:05
Alert;06:00:05;06:06:58
QOP;06:06:58;06:11:10
Alert;06:11:10;06:15:10
Active;06:15:10;06:17:10
QOP;06:17:10;06:21:55
Alert;06:21:55;06:30:55
QOP;06:30:55;06:40:17
Alert;06:40:17;06:47:10
QOP;06:47:10;07:21:10
Alert;07:21:10;07:33:10
QOP;07:33:10;07:45:41
Alert;07:45:41;08:00:00
Active;08:00:00;08:15:10
Alert;08:15:10;08:19:10
Active;08:19:10;08:26:10
Alert;08:26:10;08:28:29
Active;08:28:29;08:30:00
Alert;08:30:00;08:44:30
Active;08:44:30;08:45:40
Alert;08:45:40;08:49:10
Active;08:49:10;08:55:10
Alert;08:55:10;09:02:04
Active;09:02:04;09:04:52
Alert;09:04:52;09:10:00
QOP;09:10:00;09:37:55
REM-like;09:37:55;09:38:15
Alert;09:38:15;09:39:07
QOP;09:39:07;10:00:40
REM-like;10:00:40;10:01:20
Alert;10:01:20;10:09:30
QOP;10:09:30;10:31:45
Alert;10:31:45;10:32:35
QOP;10:32:35;10:45:16
Alert;10:45:16;10:46:53
QOP;10:46:53;11:20:43
Alert;11:20:43;11:22:56
QHH;11:22:56;11:22:58
QOP;11:22:58;11:23:59
Alert;11:23:59;11:25:37
QHH;11:25:37;11:25:44
Short SWS-like;11:25:44;11:26:49
QHH;11:26:49;11:27:00
Short SWS-like;11:27:00;11:29:30
QHH;11:29:30;11:29:47
Short SWS-like;11:29:47;11:34:23
Alert;11:34:23;11:35:50
Active;11:35:50;11:36:23
Alert;11:36:23;11:42:40
QHH;11:42:40;11:42:53
Alert;11:42:53;12:43:16
QHH;12:43:16;12:43:34
Alert;12:43:34;12:50:04
QHH;12:50:04;12:50:21
Alert;12:50:21;12:56:29
QHH;12:56:29;12:56:45
Alert;12:56:45;13:48:19
Active;13:48:19;13:48:59
Alert;13:48:59;13:57:59
QHH;13:57:59;13:58:06
Alert;13:58:06;14:00:01
QHH;14:00:01;14:00:22
Alert;14:00:22;13:09:42
Active;13:09:42;14:09:59
Alert;14:09:59;14:12:01
QHH;14:12:01;14:12:06
Active;14:12:06;14:13:27
Alert;14:13:27;14:18:51
Active;14:18:51;14:19:52
QOP;14:19:52;14:23:05
Alert;14:23:05;14:38:22
QOP;14:38:22;14:38:49
QHH;14:38:49;14:39:01
QOP;14:39:01;14:39:53
QHH;14:39:53;14:40:05
QOP;14:40:05;14:42:16
Long SWS-like;14:42:16;14:49:37
QHH;14:49:37;14:49:44
Short SWS-like;14:49:44;14:51:45
QHH;14:51:45;14:51:50
Short SWS-like;14:51:50;14:54:06
QHH;14:54:06;14:54:21
Long SWS-like;14:54:21;15:09:17
REM-like;15:09:17;15:09:40
Alert;15:09:40;15:10:23
Long SWS-like;15:10:23;15:16:53
QHH;15:16:53;15:17:10
Short SWS-like;15:17:10;15:17:55
QHH;15:17:55;15:19:09
Long SWS-like;15:19:09;15:37:03
QHH;15:37:03;15:37:13
Short SWS-like;15:37:13;15:42:54
REM-like;15:42:54;15:43:14
Alert;15:43:14;15:43:44
Long SWS-like;15:43:44;15:55:58
QHH;15:55:58;15:56:02
Short SWS-like;15:56:02;15:59:56
QHH;15:59:56;16:00:14
Long SWS-like;16:00:14;16:07:25
QHH;16:07:25;16:07:39
Short SWS-like;16:07:39;16:13:24
REM-like;16:13:24;16:13:47
Alert;16:13:47;16:14:14
Short SWS-like;16:14:14;16:17:05
Alert;16:17:05;16:17:53
Long SWS-like;16:17:53;16:39:07
Alert;16:39:07;16:40:56
Short SWS-like;16:40:56;16:43:29
REM-like;16:43:29;16:43:55
Alert;16:43:55;16:44:40
Short SWS-like;16:44:40;16:49:24
QHH;16:49:24;16:49:33
Long SWS-like;16:49:33;16:56:11
QHH;16:56:11;16:56:29
Short SWS-like;16:56:29;17:00:23
QHH;17:00:23;17:00:35
Short SWS-like;17:00:35;17:03:18
Alert;17:03:18;17:11:46
QHH;17:11:46;17:11:52
QHH;17:11:52;17:11:57
Alert;17:11:57;17:13:31
Short SWS-like;17:13:31;17:14:11
QHH;17:14:11;17:14:20
Alert;17:14:20;17:26:01
QOP;17:26:01;17:27:04
QHH;17:27:04;17:27:24
QOP;17:27:24;17:32:16
Alert;17:32:16;17:38:01
Long SWS-like;17:38:01;17:45:03
Alert;17:45:03;17:53:25
